id,target
64061,2.0222328224546477e-11
64062,0.3793781116022879
64063,2.376880372047821e-09
64064,6.067870166763882e-13
64065,2.8252854462806062e-11
64066,5.350745185182971e-10
64067,3.3517356974778713e-12
64068,7.728995235117639e-11
64069,1.2605549642409052e-10
64070,1.171242699875151e-11
64071,2.0784375687130037e-08
64072,2.0021207254377714e-11
64073,1.978553752940314e-10
64074,0.9999697042529195
64075,0.030770344345437604
64076,0.9545372053452684
64077,4.7872327156280103e-11
64078,3.93855144312215e-12
64079,1.552836028632601e-09
64080,0.00010010028411272298
64081,1.3966583608845686e-07
64082,3.408084294390747e-11
64083,0.9776290048761698
64084,5.706648417650164e-12
64085,0.8212279308093414
64086,3.935836494046116e-11
64087,5.5863342003046697e-08
64088,1.425675552809103e-10
64089,0.9934171432812673
64090,5.1911853544830115e-09
64091,1.7005135630937204e-12
64092,1.5524228726509997e-07
64093,1.3205145344265725e-07
64094,6.419217133253446e-12
64095,1.234576862147552e-12
64096,1.6330170444427595e-08
64097,6.288016396819066e-10
64098,3.812927088438761e-12
64099,9.781268961668206e-11
64100,4.691413297040296e-10
64101,1.911066164380103e-12
64102,0.9082149095433893
64103,1.751181290943828e-11
64104,4.047143423294419e-10
64105,5.086803458771174e-10
64106,8.871420884618533e-13
64107,4.6984549946800186e-08
64108,3.2747697443739823e-11
64109,0.9835681281207208
64110,1.855331594149716e-11
64111,4.488774523995692e-11
64112,1.7024082992956442e-08
64113,2.193533927032934e-11
64114,4.9646652606025944e-11
64115,6.729753900317542e-10
64116,1.0868064542982791e-10
64117,2.801936570648405e-08
64118,0.23404802860674012
64119,7.663311531333e-12
64120,0.0003646742460388946
64121,7.176101006671934e-10
64122,1.7780906487379537e-05
64123,0.9998755687581393
64124,7.499612046060348e-12
64125,8.966341786458926e-09
64126,1.6580678991017493e-09
64127,1.1548491436524208e-09
64128,1.1490668660968554e-11
64129,8.528915675935412e-10
64130,1.2729205548617157e-09
64131,0.8965750108477178
64132,1.4517739732139805e-11
64133,5.847904379685144e-13
64134,7.747183309794238e-10
64135,1.541634668316326e-08
64136,4.689183998683099e-09
64137,0.9997102083182581
64138,1.0158186280829277e-09
64139,8.754328843180143e-12
64140,3.0431072095353475e-12
64141,0.027130790180388772
64142,5.048806034293991e-11
64143,0.9861445252170699
64144,4.9898505116200447e-08
64145,9.202540453642339e-10
64146,7.644168071750127e-12
64147,5.014461364289644e-12
64148,1.0288973565327212e-11
64149,0.8898160102943905
64150,0.00472863896111031
64151,1.6379339479600392e-09
64152,0.9998536872593677
64153,5.088781311509281e-10
64154,1.067074713878682e-09
64155,0.9919029388671241
64156,3.7646906097385355e-11
64157,1.992545920644308e-12
64158,0.9983250422017288
64159,1.6142084574017073e-05
64160,3.3627986782750743e-11
64161,1.4155157102463336e-09
64162,1.1474737572953372e-08
64163,7.650098353247438e-11
64164,0.9859973096069238
64165,1.2284115398780745e-10
64166,0.01277412845687038
64167,8.195614786704373e-09
64168,2.7082539027170415e-11
64169,2.612042969047952e-07
64170,1.1823255506120545e-11
64171,7.473735488075869e-11
64172,4.477663007647491e-11
64173,2.8361472628034598e-11
64174,1.740868112131779e-11
64175,1.5338731374407007e-10
64176,8.170104458008175e-11
64177,0.9790344927703909
64178,1.9984955110041536e-05
64179,0.7595550090611456
64180,0.000350638207556422
64181,2.3780019114197384e-09
64182,9.535493348410585e-12
64183,2.0016399205500455e-11
64184,1.4445341106550403e-12
64185,4.547567505177068e-12
64186,3.899592228787838e-10
64187,1.5381288744033913e-08
64188,8.803718917173174e-10
64189,0.013297075465667399
64190,1.2358464552934163e-09
64191,0.9999920130602628
64192,6.286658994804839e-11
64193,0.997134437927149
64194,5.981996083104122e-11
64195,6.592618493253904e-08
64196,1.386186367836263e-08
64197,5.7095358839326937e-11
64198,1.2987739628339054e-10
64199,4.706166827502197e-10
64200,0.9809876890598559
64201,1.5513992616605074e-09
64202,1.5424688076783577e-10
64203,0.9999534163798982
64204,0.9999709540899913
64205,1.6109358516853613e-07
64206,2.907223060927495e-10
64207,3.8214283393678045e-10
64208,5.791657401597821e-08
64209,0.9870862099690282
64210,6.577168875891903e-12
64211,9.06393553267497e-10
64212,2.4255946781965707e-10
64213,0.9998080729131867
64214,0.9609520206043156
64215,6.665596513671778e-08
64216,5.041106531460058e-12
64217,2.269614330712298e-11
64218,5.711437887975922e-09
64219,0.27022603941162193
64220,3.1478661058209182e-06
64221,6.707260240582516e-09
64222,4.564115975771254e-10
64223,1.1853162134002973e-10
64224,0.0006098891374159817
64225,0.005518716729535971
64226,5.99617925396655e-09
64227,1.3908507773353737e-09
64228,3.127255939168855e-11
64229,1.9470018603105597e-06
64230,3.728304564633922e-09
64231,3.398267070602155e-12
64232,2.3367404644784855e-08
64233,2.401778439315526e-10
64234,2.0945552934253734e-10
64235,1.6687547842559837e-11
64236,1.2446709937415762e-10
64237,5.431990116024017e-09
64238,1.744241655960946e-11
64239,4.687929114146227e-08
64240,6.049806827334737e-10
64241,1.3263611895351482e-08
64242,0.9997880434121293
64243,4.839909065492012e-12
64244,4.4923511877308174e-11
64245,0.4256382510744372
64246,6.281246785830103e-13
64247,7.661366827509164e-13
64248,5.900219577087982e-08
64249,1.0773390149713575e-11
64250,5.879571879353032e-08
64251,7.813158455533346e-12
64252,5.320051945273131e-13
64253,5.116881687259615e-13
64254,3.180460670364253e-12
64255,4.299598812633811e-11
64256,0.9733556090242196
64257,7.091597609944771e-10
64258,0.5228726397835298
64259,6.506488775327562e-11
64260,0.999924604881338
64261,0.999587176287816
64262,2.409221032311556e-10
64263,1.8066152203666027e-10
64264,3.776008781275372e-08
64265,2.231715049667952e-09
64266,2.5900191346653406e-11
64267,9.04044009820143e-11
64268,0.006873489965149155
64269,0.0027236596891338414
64270,2.9554147135688035e-12
64271,5.0691642063553205e-12
64272,0.9999053870263112
64273,5.761922880157083e-09
64274,1.886528356547233e-11
64275,1.6471793264024782e-10
64276,3.749725526291064e-08
64277,2.5259269446170362e-11
64278,1.3690890270244896e-09
64279,5.192388832946185e-13
64280,7.51942368010908e-10
64281,1.98202908979825e-10
64282,4.5310492263601765e-11
64283,0.9910816132702575
64284,2.8774248828596153e-07
64285,1.662713366921558e-11
64286,3.509606656867693e-10
64287,6.243957860327343e-13
64288,2.0351972861107214e-10
64289,7.4800173673340354e-06
64290,0.0051448165598793035
64291,9.359601957586503e-05
64292,4.925592445839679e-10
64293,1.4775730485161369e-09
64294,8.322013093015462e-13
64295,4.680562889585944e-09
64296,8.412124161639278e-09
64297,4.394740080639892e-05
64298,2.0591728462103928e-11
64299,4.6254138750228924e-11
64300,7.522925892232403e-12
64301,4.159568433138067e-11
64302,1.070105471802958e-10
64303,8.772626104854227e-10
64304,1.8337401330650726e-09
64305,0.7173395560254594
64306,1.749415868107043e-11
64307,1.1362318557715709e-10
64308,6.131687465253126e-08
64309,1.0851358388014726e-08
64310,0.02595426337842348
64311,1.1641807005510218e-12
64312,0.9999747753720845
64313,1.655092424598528e-11
64314,7.600853348881019e-10
64315,1.0235425708434778e-11
64316,1.5924376146468187e-11
64317,8.964670279777538e-12
64318,3.0036475684123164e-10
64319,0.19538133549853617
64320,7.373575368904775e-11
64321,1.0892718763242933e-12
64322,5.639602724908951e-12
64323,1.6890325023908854e-08
64324,1.4106909650946115e-09
64325,1.1952800937147873e-10
64326,1.1665167976045488e-08
64327,0.9936738900635694
64328,5.7328279526479754e-11
64329,3.2045835109221144e-10
64330,9.194954904640461e-11
64331,0.9999205883523642
64332,1.1164790893170333e-10
64333,8.266904792225379e-11
64334,4.18763137538885e-11
64335,0.00010283619338313447
64336,2.2625374629158658e-12
64337,1.2077183125525105e-08
64338,5.749337003343831e-12
64339,0.9999060580277802
64340,4.42155699234789e-09
64341,9.636220469296868e-11
64342,0.9660654640455008
64343,1.777200671949543e-06
64344,1.5598176946462106e-11
64345,1.4445910300954108e-10
64346,1.5819940229236682e-08
64347,1.771364517362544e-08
64348,1.8065318373305114e-09
64349,0.9999649508178212
64350,0.13492799182180448
64351,1.7934957344953368e-11
64352,2.0274267934355602e-10
64353,2.8286239396805415e-10
64354,1.498899839297144e-11
64355,2.523450565620998e-05
64356,2.6160395760819223e-07
64357,1.2794015134005097e-12
64358,5.698210561461156e-07
64359,4.287734659442208e-09
64360,3.538257950989829e-11
64361,3.73990093960488e-11
64362,2.2455115240369232e-06
64363,1.4548310755564993e-10
64364,3.6511613744281564e-12
64365,1.2688827198765451e-09
64366,1.355733854310092e-08
64367,4.808427977958441e-13
64368,4.467480731481876e-09
64369,1.4144472956229419e-11
64370,6.058812944456488e-11
64371,2.022972723105393e-09
64372,2.5218238186005027e-06
64373,3.1284780011499827e-12
64374,0.9896313159730551
64375,9.285837396728934e-13
64376,1.2442895081872541e-08
64377,0.9999732990204487
64378,0.004249319187032077
64379,8.718116428331046e-08
64380,3.2546688590452663e-11
64381,7.170849807682816e-11
64382,5.214620012682648e-12
64383,5.3691515005245016e-11
64384,8.474182552374003e-09
64385,2.6759862444442757e-10
64386,8.073383845252605e-07
64387,2.9843699975751706e-08
64388,1.5524228726509997e-07
64389,6.285404631257841e-11
64390,2.1115247638739868e-12
64391,3.460205477052029e-09
64392,0.994747781013814
64393,1.8048304129327592e-09
64394,0.0008801886581595285
64395,0.9998174626834762
64396,1.1331760151829235e-10
64397,1.7376269222115832e-10
64398,2.6662608111919412e-05
64399,2.0599682250070757e-11
64400,1.3933848498439145e-12
64401,6.320399393919234e-10
64402,1.0785308516248474e-10
64403,3.263527522656638e-12
64404,1.6120136937252605e-08
64405,2.9888279072544783e-09
64406,3.3883936426541287e-11
64407,1.4235614049622694e-08
64408,0.908002263289817
64409,2.124021559899315e-11
64410,5.7951641573051924e-11
64411,2.9539517917216164e-10
64412,1.9596906222140305e-09
64413,0.9997855407742878
64414,5.749470784092709e-08
64415,6.772565994302188e-10
64416,2.9331762797479614e-10
64417,1.2664691999707465e-08
64418,3.472537820626479e-11
64419,0.0006708046584519273
64420,3.801879742762456e-11
64421,4.030864666250943e-09
64422,7.289408886674966e-11
64423,5.144130165484563e-11
64424,9.960711868168248e-05
64425,8.692552671407029e-11
64426,8.895002701127036e-12
64427,1.2218154386400034e-09
64428,6.18016142822565e-08
64429,4.9902725224174365e-12
64430,0.9980109501684625
64431,0.5960108252489708
64432,0.038607680041541095
64433,2.326562432391835e-09
64434,1.348943894697087e-10
64435,9.318409544326975e-06
64436,3.0162777358780314e-12
64437,7.567216647628301e-07
64438,1.747662460621839e-09
64439,5.877361989419854e-12
64440,1.4676527977489727e-12
64441,1.2049700049762247e-09
64442,1.405150597041822e-11
64443,5.82566930847265e-11
64444,1.3794551327634266e-11
64445,1.3268550396797356e-10
64446,5.937406393797127e-12
64447,1.3041749522792352e-11
64448,1.4553850169692324e-10
64449,3.3893353454815e-12
64450,8.48796732766007e-11
64451,9.127252930454109e-10
64452,1.1058200732085068e-12
64453,0.016417989121130672
64454,3.740210759164604e-10
64455,1.7852355584699006e-12
64456,0.9975034070336568
64457,0.03722002807619776
64458,0.981443331648498
64459,1.81439393285984e-09
64460,2.1186523267204535e-12
64461,2.2731286988386585e-08
64462,5.375658317505714e-13
64463,2.5598778533015343e-13
64464,1.6301532042042022e-06
64465,0.6386394641073668
64466,5.461625698436001e-12
64467,3.446444735802649e-08
64468,1.1497697631803504e-09
64469,5.946449940378535e-10
64470,0.0007381199176494785
64471,7.798668830533189e-13
64472,5.400948959553617e-10
64473,1.200472099378957e-10
64474,2.7797976991291664e-12
64475,0.7750573903284261
64476,9.519231699405511e-12
64477,9.159486066228707e-11
64478,7.511767496505827e-12
64479,2.747695287475679e-12
64480,1.5182101781959095e-11
64481,1.3200967354757054e-09
64482,9.066714058143003e-09
64483,0.38045402620404317
64484,3.387480854521751e-11
64485,0.07022972208605562
64486,1.3018409611240328e-07
64487,5.5712476212566594e-11
64488,6.831491446368307e-11
64489,9.516369700218284e-10
64490,3.670917340673607e-12
64491,3.369815841292975e-08
64492,1.664661505918296e-12
64493,4.582452040470582e-11
64494,0.9979541399927682
64495,0.9254933756617927
64496,2.58021269331015e-10
64497,1.821122792168756e-08
64498,1.6051654875101273e-11
64499,5.267864713577029e-12
64500,8.038232450299426e-08
64501,1.2423247897370105e-09
64502,0.018457362855473385
64503,3.8379752656244295e-10
64504,3.959511835386124e-09
64505,3.2943360449792666e-11
64506,1.6830741760874104e-10
64507,2.484775388643899e-11
64508,3.0842727779519614e-12
64509,5.706589067132458e-05
64510,5.1376885054598347e-11
64511,2.7159180489060316e-10
64512,0.9998773977422404
64513,5.511805841181509e-10
64514,3.39167644881899e-10
64515,1.9852872863550406e-12
64516,2.7084803958980187e-11
64517,2.1787821855727878e-11
64518,0.0021668398555739032
64519,4.888486729450117e-12
64520,4.7404483028528266e-11
64521,4.5218724062247125e-07
64522,6.603640588777702e-08
64523,4.430818484952346e-11
64524,5.994330265724366e-10
64525,2.0375382066462135e-10
64526,1.2620573682839044e-11
64527,1.691418467005364e-13
64528,6.100579590898185e-08
64529,2.082749433378142e-11
64530,7.09346606891229e-13
64531,3.6093530391175698e-12
64532,1.3037041222257203e-08
64533,1.2866306840117752e-07
64534,2.8869324532349627e-12
64535,3.034854589766976e-11
64536,1.2330900603269906e-10
64537,3.6585296336449215e-12
64538,2.7962454714206004e-05
64539,1.227012961860206e-10
64540,1.8567801789430836e-05
64541,1.1015456577863607e-11
64542,1.6535823892061412e-09
64543,0.0001222710223629048
64544,8.184776572790737e-11
64545,0.886862399722952
64546,3.2969513769169434e-08
64547,1.300131379094146e-08
64548,7.305189613612825e-10
64549,7.541660054812622e-13
64550,4.412190305365474e-12
64551,1.7656567867467468e-10
64552,7.205244056916179e-06
64553,4.888976212526599e-05
64554,2.547456733491283e-10
64555,7.891640679099259e-11
64556,9.709239130285993e-12
64557,1.317446564870726e-08
64558,2.7367186536947784e-09
64559,2.2193829586170315e-12
64560,2.6152010326625815e-11
64561,5.551348633939019e-13
64562,1.6544972430562979e-12
64563,1.3753459004637709e-12
64564,1.5127622926888915e-10
64565,8.646439499023058e-12
64566,2.8529823981362596e-11
64567,1.2403444935677398e-09
64568,2.090355260345343e-09
64569,1.03375136055719e-09
64570,1.7769975518563054e-09
64571,3.0602334336281353e-10
64572,0.9999945233155134
64573,1.3383134452219586e-10
64574,1.3948194152519266e-11
64575,8.460399295468851e-10
64576,4.422991037917096e-11
64577,0.9998214204470658
64578,5.843603669019822e-08
64579,0.7181880175186438
64580,4.041277780743562e-10
64581,1.508252260721144e-12
64582,5.064318968342542e-11
64583,0.07610128378711267
64584,6.812530703952379e-08
64585,1.2152888266457164e-11
64586,2.796976658871959e-11
64587,1.3692322201968786e-11
64588,5.495268339474166e-05
64589,1.5235624887408035e-11
64590,1.6688860283247617e-09
64591,8.630456158714401e-12
64592,3.6608329135995855e-12
64593,5.167238416841721e-11
64594,2.296118967634309e-10
64595,2.8704335962519087e-11
64596,2.384313690903151e-11
64597,7.88929577584648e-11
64598,5.705452395514835e-10
64599,2.283714146146804e-05
64600,6.271363146495806e-12
64601,2.3482987769711216e-09
64602,4.854762590881052e-11
64603,1.038431011064051e-10
64604,4.794373514979856e-12
64605,8.394737045469262e-09
64606,3.4792983856888047e-10
64607,4.701899662884028e-07
64608,6.836888712297902e-13
64609,2.062879818877184e-09
64610,4.350060581073414e-11
64611,2.9702151874547077e-12
64612,6.289108251056885e-11
64613,0.9977734370622033
64614,3.5012813054246373e-12
64615,2.256326558882031e-08
64616,0.0034527246571060366
64617,1.4035417740260032e-10
64618,0.9998127332638101
64619,5.742585082259392e-11
64620,2.4561941320855215e-12
64621,1.2844449346633417e-06
64622,4.015059976722425e-10
64623,5.845001207190156e-11
64624,3.5443190412196755e-12
64625,4.940091314281721e-12
64626,4.720131139390119e-10
64627,3.441449333748164e-12
64628,6.062746128588251e-06
64629,2.652878792932322e-10
64630,1.357247558422817e-08
64631,1.2282292207357267e-12
64632,2.298806810698137e-12
64633,1.1161074193830218e-11
64634,2.0983251244351797e-08
64635,3.321537646831571e-12
64636,2.317609657492201e-09
64637,3.2681417318973876e-09
64638,4.5592863289258184e-11
64639,7.447974492062146e-13
64640,1.2303841353085076e-11
64641,1.6495420288801294e-08
64642,2.0322168067639304e-12
64643,1.063016904771336e-10
64644,1.701230201870253e-10
64645,5.89497834477756e-07
64646,1.3010434899485511e-09
64647,4.62130879863344e-10
64648,4.0602516148620955e-13
64649,8.233738765487119e-10
64650,4.540879266481066e-12
64651,3.3258694089971925e-12
64652,4.552943948108238e-12
64653,8.225086082832919e-13
64654,0.4692530471638556
64655,1.334518983974808e-10
64656,6.731994913725648e-11
64657,3.0119686030114433e-10
64658,8.545519217756546e-06
64659,3.4684879789307616e-13
64660,0.9849083930184325
64661,1.0088507553779649e-11
64662,5.7221434224709095e-12
64663,2.6306030056436404e-09
64664,0.010944301577568791
64665,0.999530740539066
64666,0.9974322381008832
64667,2.105264483820335e-11
64668,7.226983689111205e-11
64669,0.858813870832749
64670,4.263134061027946e-08
64671,3.0639169299762844e-11
64672,3.467095606065246e-11
64673,1.1608760371980186e-12
64674,2.2155641823356688e-10
64675,2.380484754094309e-12
64676,2.613575656978969e-10
64677,1.3024761178256892e-08
64678,3.892495905369383e-11
64679,0.9607657503861976
64680,0.8384942615344028
64681,6.719640789486989e-07
64682,6.511235564122537e-09
64683,1.6260365603664202e-11
64684,1.9735741345726795e-09
64685,8.770334066654401e-08
64686,4.655201658390384e-11
64687,1.9398534544504608e-09
64688,1.1369886307587964e-05
64689,2.9750524373958e-11
64690,5.558177325088483e-07
64691,0.999992293600313
64692,3.7244860551059484e-11
64693,0.9105475089524113
64694,1.1464504561887506e-12
64695,1.1334557646499992e-10
64696,1.6506020471556796e-09
64697,5.034618173251394e-11
64698,7.936122519905284e-12
64699,3.659561871528867e-11
64700,0.9999667196238008
64701,2.9274616145709737e-09
64702,9.224466164690829e-12
64703,1.187395054918867e-10
64704,6.109127772866626e-11
64705,5.965001719284076e-12
64706,0.9733556090242196
64707,4.282305556416637e-08
64708,3.906261233062772e-11
64709,1.7810925978101627e-11
64710,1.1599859622346197e-11
64711,1.7928086171303231e-12
64712,7.919272582960145e-08
64713,3.204739054372317e-11
64714,2.7870474991137286e-12
64715,1.194391975665642e-09
64716,3.1343032647359976e-12
64717,3.96882619352973e-12
64718,8.221569963131326e-12
64719,6.39733008880944e-11
64720,4.081832813253747e-11
64721,4.4111198139222675e-11
64722,0.5091691536220285
64723,0.0007970211623516593
64724,1.3038624372143274e-10
64725,5.818141899647725e-09
64726,6.5899347075171705e-12
64727,3.999012274817519e-12
64728,1.819315087609677e-08
64729,3.882844312926827e-06
64730,2.1394982008982468e-08
64731,9.116599112388701e-11
64732,1.1993540327496004e-11
64733,1.2328971104583856e-08
64734,2.385833456994804e-12
64735,3.042872574064951e-09
64736,0.9995245274374278
64737,2.7390799952655624e-12
64738,7.23163875272456e-12
64739,1.4305132009805814e-12
64740,3.5451351348334697e-10
64741,8.557897858137045e-08
64742,3.602102358308916e-11
64743,0.959319408235332
64744,6.872874830356579e-09
64745,1.3689328336650712e-11
64746,5.844785451127224e-10
64747,1.2116649340008645e-10
64748,2.841186502278902e-10
64749,3.685655764469694e-12
64750,1.1357277366631523e-12
64751,2.849764983716432e-10
64752,0.6392562486746923
64753,7.159947817190487e-11
64754,1.9645979072545092e-10
64755,2.2119497117408434e-11
64756,2.5622880460262544e-10
64757,1.0116021172352104e-11
64758,3.240269352882445e-08
64759,7.101309252896915e-12
64760,0.0007607661131909127
64761,7.013315549026099e-11
64762,1.091125209496953e-12
64763,5.9969094978625304e-12
64764,2.1951123648499544e-12
64765,4.9532372390844346e-09
64766,5.0045279943969995e-09
64767,6.364469783777127e-11
64768,9.601423523688858e-07
64769,2.786318843940223e-09
64770,0.49607707400534273
64771,7.445883730225405e-13
64772,1.019880783152439e-11
64773,1.7882426468103244e-10
64774,2.0397812740909457e-11
64775,1.250526440372423e-10
64776,9.708639961680782e-05
64777,0.0011283553435745216
64778,5.99849676190378e-05
64779,0.9999937905111438
64780,1.0919392880970919e-10
64781,4.4772927545135786e-11
64782,4.1037352384948357e-13
64783,1.3592154943349348e-10
64784,7.506902757089453e-11
64785,0.9999411023483866
64786,1.0303895834796289e-11
64787,2.4454952999519385e-10
64788,3.1641506417236873e-07
64789,2.8476467589549043e-12
64790,1.3558961413924133e-08
64791,0.9389912770909968
64792,0.9996829097214543
64793,0.9982443504714577
64794,1.2202410174819273e-09
64795,1.4013199327590143e-10
64796,0.4824122378812008
64797,1.0459726122610203e-10
64798,2.3472590242883687e-12
64799,1.7531601227736656e-08
64800,4.148833337410681e-06
64801,1.1558859847772863e-12
64802,3.632410958781926e-12
64803,0.7278450412692674
64804,1.309021606830022e-11
64805,1.3923409344096254e-11
64806,2.4875632260333893e-10
64807,9.482357089041598e-11
64808,3.012951208262723e-08
64809,8.291859760441114e-08
64810,0.9995846997028549
64811,2.11337665349671e-11
64812,0.9999332149063875
64813,7.567622950403337e-09
64814,2.889530148908195e-07
64815,1.2280597994285537e-06
64816,6.361989369867409e-11
64817,0.9980564149574082
64818,1.2548586794630472e-10
64819,6.182213313096851e-12
64820,1.264349614910007e-09
64821,2.3914237791914955e-12
64822,0.9999765257416783
64823,2.446550777479789e-11
64824,0.3920798861804765
64825,2.6164475008271992e-11
64826,7.685171744058154e-12
64827,6.529279382916666e-11
64828,3.514372202889369e-10
64829,8.211556465139736e-09
64830,0.0006529048872937827
64831,2.7802201180251475e-10
64832,1.4155675504708841e-11
64833,2.2440761521216035e-07
64834,6.900519447920189e-11
64835,2.9152031455368732e-12
64836,8.032621308061577e-11
64837,1.2348559227518205e-11
64838,0.6303445605502023
64839,0.9774278924066317
64840,5.980531809214919e-09
64841,1.377166848042762e-08
64842,7.639961683568215e-12
64843,1.9304610098865948e-06
64844,5.721090452990921e-12
64845,3.7655980951054485e-12
64846,1.2305975372625002e-09
64847,5.278454502564084e-09
64848,3.468132911621186e-07
64849,0.9876445761444208
64850,2.0102915079753787e-09
64851,9.87884183692173e-13
64852,3.179414434980781e-11
64853,1.0918774409022713e-10
64854,1.8258850911627693e-10
64855,3.77836252270459e-13
64856,2.7815628475829045e-13
64857,8.149157644564999e-06
64858,2.003974231288414e-10
64859,9.168621174676545e-12
64860,1.5196788950437898e-11
64861,0.7404256560391548
64862,2.9768346506437536e-11
64863,0.9814560501010569
64864,1.4529939706365205e-09
64865,3.2791029515751476e-10
64866,0.007930415686863958
64867,2.853506284747476e-10
64868,2.8994663385046787e-11
64869,6.88909305239337e-11
64870,2.0160450454660172e-11
64871,1.8067935128375167e-13
64872,6.098072135838364e-10
64873,4.167335946994724e-11
64874,1.9360842007685483e-09
64875,1.3698908772212447e-10
64876,0.9850707828340772
64877,4.2352453306038676e-11
64878,3.3734803673843174e-12
64879,6.518833235830074e-11
64880,0.9897354239527674
64881,0.9999744462419737
64882,6.287953422534333e-10
64883,9.955054800401428e-11
64884,2.3390048306480726e-11
64885,5.113522425369477e-12
64886,5.755709191260606e-12
64887,9.738399733450564e-13
64888,5.330796394930107e-12
64889,7.554970531337315e-11
64890,2.029154641880281e-10
64891,9.423740177455739e-12
64892,7.796444084169542e-11
64893,3.473999490308308e-10
64894,1.0293258309080922e-08
64895,5.4480544701412156e-12
64896,4.529445080370535e-09
64897,2.0979200606846956e-12
64898,0.0070868548709562456
64899,6.767695709965116e-11
64900,3.271724613567336e-11
64901,1.6723557767518705e-11
64902,0.5719124747310776
64903,0.9999831086712989
64904,1.389763462801374e-12
64905,2.0199966970572064e-07
64906,1.649808895251904e-11
64907,3.0299438032584325e-07
64908,1.6516156748991433e-07
64909,1.4966556334467544e-08
64910,8.106964399168317e-10
64911,2.7132106664985923e-09
64912,1.607881757767145e-06
64913,8.931705086011454e-11
64914,3.6722229606606183e-10
64915,0.3800416683275511
64916,1.1735616164421397e-10
64917,1.0271680077152368e-11
64918,2.824191543432833e-12
64919,1.3657131755577284e-12
64920,4.165584173242121e-12
64921,4.463636671456082e-09
64922,1.60146579364149e-10
64923,0.9996632282644011
64924,6.680369181877673e-08
64925,0.9449255399248043
64926,1.1693052653712185e-07
64927,4.4605529310332063e-11
64928,0.999549638941296
64929,1.5475062319738669e-09
64930,6.062303336447612e-12
64931,4.977635196331498e-11
64932,7.678986762026784e-10
64933,6.304051293758285e-07
64934,7.046037608153023e-12
64935,4.987957056641462e-12
64936,6.221866708172628e-07
64937,9.944667314189519e-12
64938,1.0767227890770317e-09
64939,6.53072917905269e-11
64940,1.629512550574977e-10
64941,4.923088308678527e-11
64942,9.034463414938919e-12
64943,1.332629168651738e-10
64944,2.971474167535649e-09
64945,6.2776277965958e-10
64946,5.698607363783212e-12
64947,5.290477241362972e-09
64948,0.9999927116704685
64949,6.253293310255619e-09
64950,2.7469772174331237e-10
64951,1.8042881854018984e-08
64952,3.7969381086575597e-13
64953,5.436331129612393e-10
64954,0.060001108381460576
64955,1.4855827362790374e-10
64956,3.3395182874505995e-10
64957,1.573998016021673e-10
64958,9.973614487528466e-11
64959,2.377023266331391e-08
64960,7.280856969353959e-08
64961,5.4694519136940046e-11
64962,1.0329035319230636e-11
64963,0.9989647528997412
64964,6.56458079959976e-08
64965,9.33105285295212e-10
64966,6.2473793048505e-10
64967,0.10342285240666232
64968,1.637253067684499e-07
64969,0.4510799538489508
64970,2.9637274091256495e-11
64971,2.666606486703405e-09
64972,0.00010626711640314799
64973,1.3878382081357144e-11
64974,0.32584009196392094
64975,1.0230055582840764e-07
64976,1.5675245227970817e-09
64977,3.02799309750932e-11
64978,0.9999571571141865
64979,1.9392849780014715e-09
64980,2.1014039063995796e-11
64981,9.047114882967392e-12
64982,6.205728603398761e-12
64983,1.7671463744911178e-09
64984,5.443571664978267e-11
64985,1.2400428570155682e-07
64986,0.9907633972568646
64987,4.4405776187156176e-10
64988,0.9999867526386517
64989,5.090716907682014e-11
64990,2.8623884455338426e-10
64991,2.1563085198113182e-12
64992,2.8110014824768104e-11
64993,6.407242092456308e-09
64994,5.621901851032411e-11
64995,6.59191012341911e-09
64996,2.744145347455292e-10
64997,1.107587457225671e-10
64998,1.2189395980344547e-12
64999,3.305953428398682e-12
65000,0.2586177041901979
65001,6.04000348029603e-11
65002,0.01149953845102152
65003,7.245700610048663e-13
65004,0.5960108252489708
65005,1.6778224420471762e-07
65006,8.468362631387365e-05
65007,0.9999855719490529
65008,0.0019310825106416197
65009,0.6480709010461091
65010,2.5882297901090473e-08
65011,6.4519100821538055e-12
65012,3.610495691026366e-11
65013,1.251020498817168e-07
65014,3.8805549830266753e-10
65015,3.432915475161065e-10
65016,2.8022745947507254e-09
65017,2.949593381031013e-11
65018,0.009831125222144405
65019,1.7295365164112076e-09
65020,1.2016930442019074e-10
65021,6.33275812755454e-10
65022,2.940409532946487e-13
65023,1.820634667230036e-11
65024,2.314897271681418e-10
65025,2.144232074793821e-12
65026,1.6405644895896516e-07
65027,1.612641170212587e-09
65028,7.342168332072862e-11
65029,4.3354443619681896e-12
65030,2.893056220395952e-12
65031,3.1423662972292173e-09
65032,1.4880454904568047e-09
65033,6.487105504956966e-07
65034,7.489810312731835e-11
65035,1.1285900082170752e-09
65036,1.7182386875299804e-07
65037,6.4484804186194586e-12
65038,1.0954363963153592e-08
65039,8.736348344448149e-10
65040,1.732708077126342e-10
65041,0.3446275522909355
65042,2.3063267756863867e-13
65043,0.9991662177640259
65044,0.060744424292646024
65045,0.9870457505504499
65046,3.4364632258237635e-11
65047,9.363291095882047e-12
65048,1.6061135744766058e-08
65049,7.920401407851323e-11
65050,2.836956666155371e-10
65051,2.848413092195914e-09
65052,4.361043664701826e-09
65053,3.3005788226301554e-11
65054,0.9999836308840151
65055,5.987791003182337e-11
65056,1.7073970568430918e-10
